hour,day_of_week,is_weekend,is_peak_hour,school_open,college_open,festival,political_event,mall_opening,special_event,rain,traffic_index
21,4,0,0,1,1,0,0,0,0,0,43
22,4,0,0,1,1,0,0,0,0,2,107
23,4,0,0,1,1,0,0,0,0,0,47
0,5,1,0,0,1,0,0,0,0,0,15
1,5,1,0,0,1,0,0,0,0,0,17
2,5,1,0,0,1,0,0,0,0,0,20
3,5,1,0,0,1,0,0,0,0,0,14
4,5,1,0,0,1,0,0,0,0,0,16
5,5,1,0,0,1,0,0,0,0,0,13
6,5,1,0,0,1,0,0,0,0,2,77
7,5,1,0,0,1,0,0,0,0,0,36
8,5,1,1,0,1,0,0,0,0,1,106
9,5,1,1,0,1,0,0,0,0,0,81
10,5,1,1,0,1,0,0,0,0,0,57
11,5,1,0,0,1,0,0,0,0,0,36
12,5,1,0,0,1,0,0,0,0,2,108
13,5,1,0,0,1,0,0,0,0,1,70
14,5,1,0,0,1,0,0,0,0,0,52
15,5,1,0,0,1,0,0,0,0,1,68
16,5,1,0,0,1,0,0,0,0,0,52
17,5,1,1,0,1,0,0,0,0,2,156
18,5,1,1,0,1,0,0,0,0,1,122
19,5,1,1,0,1,0,0,0,0,2,167
20,5,1,0,0,1,0,0,0,0,0,102
21,5,1,0,0,1,0,0,0,0,0,42
22,5,1,0,0,1,0,0,0,0,0,20
23,5,1,0,0,1,0,0,0,0,0,22
0,6,1,0,0,1,0,0,0,0,0,13
1,6,1,0,0,1,0,0,0,0,0,16
2,6,1,0,0,1,0,0,0,0,0,12
3,6,1,0,0,1,0,0,0,0,0,18
4,6,1,0,0,1,0,0,0,0,0,17
5,6,1,0,0,1,0,0,0,0,0,13
6,6,1,0,0,1,0,0,0,0,2,77
7,6,1,0,0,1,0,0,0,0,0,37
8,6,1,1,0,1,0,0,0,0,0,78
9,6,1,1,0,1,0,0,0,0,1,85
10,6,1,1,0,1,0,0,0,0,0,60
11,6,1,0,0,1,0,0,0,0,0,126
12,6,1,0,0,1,0,0,0,0,0,66
13,6,1,0,0,1,0,0,0,0,0,48
14,6,1,0,0,1,0,0,0,0,2,113
15,6,1,0,0,1,0,0,0,0,0,32
16,6,1,0,0,1,0,0,0,0,0,35
17,6,1,1,0,1,0,0,0,0,0,94
18,6,1,1,0,1,0,0,0,0,0,96
19,6,1,1,0,1,0,0,0,0,1,133
20,6,1,0,0,1,0,0,0,1,0,230
21,6,1,0,0,1,0,0,0,0,0,113
22,6,1,0,0,1,0,0,0,0,0,27
23,6,1,0,0,1,0,0,0,0,0,18
0,0,0,0,1,1,0,0,0,0,0,48
1,0,0,0,1,1,0,0,0,0,1,155
2,0,0,0,1,1,0,0,0,0,1,70
3,0,0,0,1,1,0,0,0,0,2,108
4,0,0,0,1,1,0,0,0,0,1,106
5,0,0,0,1,1,0,0,0,0,0,41
6,0,0,0,1,1,0,0,0,0,0,44
7,0,0,0,1,1,0,0,0,0,1,119
8,0,0,1,1,1,0,0,0,0,1,166
9,0,0,1,1,1,0,0,0,0,1,126
10,0,0,1,1,1,0,0,0,0,0,88
11,0,0,0,1,1,0,0,0,0,0,66
12,0,0,0,1,1,0,0,0,0,1,96
13,0,0,0,1,1,0,0,0,0,1,100
14,0,0,0,1,1,0,0,0,0,2,129
15,0,0,0,1,1,0,0,0,0,0,58
16,0,0,0,1,1,0,0,0,0,0,57
17,0,0,1,1,1,0,0,0,0,0,118
18,0,0,1,1,1,0,0,0,0,1,147
19,0,0,1,1,1,0,0,0,0,0,117
20,0,0,0,1,1,0,0,0,0,0,120
21,0,0,0,1,1,0,0,0,0,2,107
22,0,0,0,1,1,0,0,0,0,0,44
23,0,0,0,1,1,0,0,0,0,1,67
0,1,0,0,1,1,0,0,0,0,0,41
1,1,0,0,1,1,0,0,0,0,1,77
2,1,0,0,1,1,0,0,0,0,0,40
3,1,0,0,1,1,0,0,0,0,2,97
4,1,0,0,1,1,0,0,0,0,2,106
5,1,0,0,1,1,0,0,0,0,0,42
6,1,0,0,1,1,0,0,0,0,0,80
7,1,0,0,1,1,0,0,0,0,0,82
8,1,0,1,1,1,0,0,0,0,0,97
9,1,0,1,1,1,0,0,0,0,1,126
10,1,0,1,1,1,0,0,0,0,0,84
11,1,0,0,1,1,0,0,0,0,0,63
12,1,0,0,1,1,0,0,0,0,0,70
13,1,0,0,1,1,0,0,0,0,1,92
14,1,0,0,1,1,0,0,0,0,2,141
15,1,0,0,1,1,0,0,0,0,0,59
16,1,0,0,1,1,0,0,0,0,0,62
17,1,0,1,1,1,0,0,0,0,0,126
18,1,0,1,1,1,0,0,0,0,0,123
19,1,0,1,1,1,0,0,0,0,0,119
20,1,0,0,1,1,0,0,0,0,0,117
21,1,0,0,1,1,0,0,0,0,0,46
22,1,0,0,1,1,0,0,0,0,0,88
23,1,0,0,1,1,0,0,0,0,0,46
0,2,0,0,1,1,0,0,0,0,0,38
1,2,0,0,1,1,0,0,0,0,0,40
2,2,0,0,1,1,0,0,0,0,1,66
3,2,0,0,1,1,0,0,0,0,1,68
4,2,0,0,1,1,0,0,0,0,0,49
5,2,0,0,1,1,0,0,0,0,0,60
6,2,0,0,1,1,0,0,0,0,1,62
7,2,0,0,1,1,0,0,0,0,2,138
8,2,0,1,1,1,0,0,0,0,0,105
9,2,0,1,1,1,0,0,0,0,0,98
10,2,0,1,1,1,0,0,0,0,0,82
11,2,0,0,1,1,0,0,0,0,0,61
12,2,0,0,1,1,0,0,0,0,0,73
13,2,0,0,1,1,0,0,0,0,0,72
14,2,0,0,1,1,0,0,0,0,0,77
15,2,0,0,1,1,0,0,0,0,0,73
16,2,0,0,1,1,0,0,0,0,0,57
17,2,0,1,1,1,0,0,0,0,0,118
18,2,0,1,1,1,0,0,0,0,0,139
19,2,0,1,1,1,0,0,0,0,0,117
20,2,0,0,1,1,0,0,0,0,0,143
21,2,0,0,1,1,0,0,0,0,1,69
22,2,0,0,1,1,0,0,0,0,0,45
23,2,0,0,1,1,0,0,0,0,1,72
0,3,0,0,1,1,0,0,0,0,2,118
1,3,0,0,1,1,0,0,0,0,0,41
2,3,0,0,1,1,0,0,0,0,0,43
3,3,0,0,1,1,0,0,0,0,0,43
4,3,0,0,1,1,0,0,0,0,1,88
5,3,0,0,1,1,0,0,0,0,2,137
6,3,0,0,1,1,0,0,0,0,1,157
7,3,0,0,1,1,0,0,0,0,0,117
8,3,0,1,1,1,0,0,0,0,0,99
9,3,0,1,1,1,0,0,0,0,0,97
10,3,0,1,1,1,0,0,0,0,0,88
11,3,0,0,1,1,0,0,0,0,0,62
12,3,0,0,1,1,0,0,0,0,0,83
13,3,0,0,1,1,0,0,0,0,1,118
14,3,0,0,1,1,0,0,0,0,0,73
15,3,0,0,1,1,0,0,0,0,0,63
16,3,0,0,1,1,0,0,0,0,0,81
17,3,0,1,1,1,0,0,0,0,1,145
18,3,0,1,1,1,0,0,0,0,1,145
19,3,0,1,1,1,0,0,0,0,0,119
20,3,0,0,1,1,0,0,0,0,0,122
21,3,0,0,1,1,0,0,0,0,0,45
22,3,0,0,1,1,0,0,0,0,2,104
23,3,0,0,1,1,0,0,0,0,0,46
0,4,0,0,1,1,0,0,0,0,0,133
1,4,0,0,1,1,0,0,0,0,0,37
2,4,0,0,1,1,0,0,0,0,0,38
3,4,0,0,1,1,0,0,0,0,1,106
4,4,0,0,1,1,0,0,0,0,0,41
5,4,0,0,1,1,0,0,0,0,0,40
6,4,0,0,1,1,0,0,0,0,0,50
7,4,0,0,1,1,0,0,0,0,0,73
8,4,0,1,1,1,0,0,0,0,2,167
9,4,0,1,1,1,0,0,0,0,0,101
10,4,0,1,1,1,0,0,0,0,1,112
11,4,0,0,1,1,0,0,0,0,1,85
12,4,0,0,1,1,0,0,0,0,0,71
13,4,0,0,1,1,0,0,0,0,0,77
14,4,0,0,1,1,0,0,0,0,0,74
15,4,0,0,1,1,0,0,0,0,1,102
16,4,0,0,1,1,0,0,0,0,0,71
17,4,0,1,1,1,0,0,0,0,0,121
18,4,0,1,1,1,0,0,0,0,0,128
19,4,0,1,1,1,0,0,0,0,1,151
20,4,0,0,1,1,0,0,0,0,0,125
21,4,0,0,1,1,0,0,0,0,0,57
22,4,0,0,1,1,0,0,0,0,0,43
23,4,0,0,1,1,0,0,0,0,0,46
0,5,1,0,0,1,0,0,0,0,1,42
1,5,1,0,0,1,0,0,0,0,0,16
2,5,1,0,0,1,0,0,0,0,1,37
3,5,1,0,0,1,0,0,0,0,0,17
4,5,1,0,0,1,0,0,0,0,0,16
5,5,1,0,0,1,0,0,0,0,0,12
6,5,1,0,0,1,0,0,0,0,0,17
7,5,1,0,0,1,0,0,0,0,0,39
8,5,1,1,0,1,0,0,0,0,0,58
9,5,1,1,0,1,0,0,0,0,0,71
10,5,1,1,0,1,0,0,0,0,0,63
11,5,1,0,0,1,0,0,0,0,0,34
12,5,1,0,0,1,0,0,0,0,2,102
13,5,1,0,0,1,0,0,0,0,0,47
14,5,1,0,0,1,0,0,0,0,0,43
15,5,1,0,0,1,0,0,0,0,0,74
16,5,1,0,0,1,0,0,0,0,1,99
17,5,1,1,0,1,0,0,0,0,1,131
18,5,1,1,0,1,0,0,0,0,0,112
19,5,1,1,0,1,0,0,0,0,1,123
20,5,1,0,0,1,0,0,0,0,0,95
21,5,1,0,0,1,0,0,0,0,0,28
22,5,1,0,0,1,0,0,0,0,1,51
23,5,1,0,0,1,0,0,0,0,1,66
0,6,1,0,0,1,0,0,0,0,0,21
1,6,1,0,0,1,0,0,0,0,1,128
2,6,1,0,0,1,0,0,0,0,0,13
3,6,1,0,0,1,0,0,0,0,1,51
4,6,1,0,0,1,0,0,0,0,0,22
5,6,1,0,0,1,0,0,0,0,0,20
6,6,1,0,0,1,0,0,0,0,0,14
7,6,1,0,0,1,0,0,0,0,0,44
8,6,1,1,0,1,0,0,0,0,0,77
9,6,1,1,0,1,0,0,0,0,0,59
10,6,1,1,0,1,0,0,0,0,0,68
11,6,1,0,0,1,0,0,0,0,0,34
12,6,1,0,0,1,0,0,0,0,0,135
13,6,1,0,0,1,0,0,0,0,0,44
14,6,1,0,0,1,0,0,0,0,0,48
15,6,1,0,0,1,0,0,0,0,1,60
16,6,1,0,0,1,0,0,0,0,1,63
17,6,1,1,0,1,0,0,0,0,1,120
18,6,1,1,0,1,0,0,0,0,0,98
19,6,1,1,0,1,0,0,0,0,1,160
20,6,1,0,0,1,0,0,0,0,0,116
21,6,1,0,0,1,0,0,0,0,0,23
22,6,1,0,0,1,0,0,0,0,0,112
23,6,1,0,0,1,0,0,0,0,1,48
0,0,0,0,1,1,0,0,0,0,0,38
1,0,0,0,1,1,0,0,0,0,0,39
2,0,0,0,1,1,0,0,0,0,0,38
3,0,0,0,1,1,0,0,0,0,1,75
4,0,0,0,1,1,0,0,0,0,0,41
5,0,0,0,1,1,0,0,0,0,0,41
6,0,0,0,1,1,0,0,0,0,0,49
7,0,0,0,1,1,0,0,0,0,0,75
8,0,0,1,1,1,0,0,0,0,0,110
9,0,0,1,1,1,0,0,0,0,0,102
10,0,0,1,1,1,0,0,0,0,1,108
11,0,0,0,1,1,0,0,0,0,0,79
12,0,0,0,1,1,0,0,0,0,0,71
13,0,0,0,1,1,0,0,0,0,0,73
14,0,0,0,1,1,0,0,0,0,0,77
15,0,0,0,1,1,0,0,0,0,0,57
16,0,0,0,1,1,0,0,0,0,0,100
17,0,0,1,1,1,0,0,0,0,0,118
18,0,0,1,1,1,0,0,0,0,1,146
19,0,0,1,1,1,0,0,0,0,0,163
20,0,0,0,1,1,0,0,0,0,0,117
21,0,0,0,1,1,0,0,0,0,1,75
22,0,0,0,1,1,0,0,0,0,0,46
23,0,0,0,1,1,0,0,0,0,1,81
0,1,0,0,1,1,0,0,0,0,0,40
1,1,0,0,1,1,0,0,0,0,0,40
2,1,0,0,1,1,0,0,0,0,1,64
3,1,0,0,1,1,0,0,0,0,0,41
4,1,0,0,1,1,0,0,0,0,0,45
5,1,0,0,1,1,0,0,0,0,1,67
6,1,0,0,1,1,0,0,0,0,0,43
7,1,0,0,1,1,0,0,0,0,0,78
8,1,0,1,1,1,0,0,0,0,0,107
9,1,0,1,1,1,0,0,0,0,1,138
10,1,0,1,1,1,0,0,0,0,2,142
11,1,0,0,1,1,0,0,0,0,0,63
12,1,0,0,1,1,0,0,0,0,0,68
13,1,0,0,1,1,0,0,0,0,2,138
14,1,0,0,1,1,0,0,0,0,0,72
15,1,0,0,1,1,0,0,0,0,0,59
16,1,0,0,1,1,0,0,0,0,1,90
17,1,0,1,1,1,0,0,0,0,1,163
18,1,0,1,1,1,0,0,0,0,1,144
19,1,0,1,1,1,0,0,0,0,0,131
20,1,0,0,1,1,0,0,0,0,0,118
21,1,0,0,1,1,0,0,0,0,0,67
22,1,0,0,1,1,0,0,0,0,0,44
23,1,0,0,1,1,0,0,0,0,0,45
0,2,0,0,1,1,0,0,0,0,1,85
1,2,0,0,1,1,0,0,0,0,0,43
2,2,0,0,1,1,0,0,0,0,1,64
3,2,0,0,1,1,0,0,0,0,0,41
4,2,0,0,1,1,0,0,0,0,0,53
5,2,0,0,1,1,0,0,0,0,0,42
6,2,0,0,1,1,0,0,0,0,0,59
7,2,0,0,1,1,0,0,0,0,0,72
8,2,0,1,1,1,0,0,0,0,2,159
9,2,0,1,1,1,0,0,0,0,1,124
10,2,0,1,1,1,0,0,0,0,0,87
11,2,0,0,1,1,0,0,0,0,0,65
12,2,0,0,1,1,0,0,0,0,2,138
13,2,0,0,1,1,0,0,0,0,0,71
14,2,0,0,1,1,0,0,0,0,0,73
15,2,0,0,1,1,0,0,0,0,0,64
16,2,0,0,1,1,0,0,0,0,2,128
17,2,0,1,1,1,0,0,0,0,0,125
18,2,0,1,1,1,0,0,0,0,0,130
19,2,0,1,1,1,0,0,0,0,2,179
20,2,0,0,1,1,0,0,0,0,0,142
21,2,0,0,1,1,0,0,0,0,0,43
22,2,0,0,1,1,0,0,0,0,0,44
23,2,0,0,1,1,0,0,0,0,1,78
0,3,0,0,1,1,0,0,0,0,0,80
1,3,0,0,1,1,0,0,0,0,2,103
2,3,0,0,1,1,0,0,0,0,0,43
3,3,0,0,1,1,0,0,0,0,0,39
4,3,0,0,1,1,0,0,0,0,2,97
5,3,0,0,1,1,0,0,0,0,0,57
6,3,0,0,1,1,0,0,0,0,0,38
7,3,0,0,1,1,0,0,0,0,0,87
8,3,0,1,1,1,0,0,0,0,0,99
9,3,0,1,1,1,0,0,0,0,0,111
10,3,0,1,1,1,0,0,0,0,0,102
11,3,0,0,1,1,0,0,0,0,0,60
12,3,0,0,1,1,0,0,0,0,1,98
13,3,0,0,1,1,0,0,0,0,0,79
14,3,0,0,1,1,0,0,0,0,2,129
15,3,0,0,1,1,0,0,0,0,0,68
16,3,0,0,1,1,0,0,0,0,0,62
17,3,0,1,1,1,0,0,0,0,0,123
18,3,0,1,1,1,0,0,0,0,0,133
19,3,0,1,1,1,0,0,0,0,0,121
20,3,0,0,1,1,0,0,0,0,1,188
21,3,0,0,1,1,0,0,0,0,2,105
22,3,0,0,1,1,0,0,0,0,2,111
23,3,0,0,1,1,0,0,0,0,0,45
0,4,0,0,1,1,0,0,0,0,1,62
1,4,0,0,1,1,0,0,0,0,0,39
2,4,0,0,1,1,0,0,0,0,0,45
3,4,0,0,1,1,0,0,0,0,1,64
4,4,0,0,1,1,0,0,0,0,0,58
5,4,0,0,1,1,0,0,0,0,0,38
6,4,0,0,1,1,0,0,0,0,0,42
7,4,0,0,1,1,0,0,0,0,0,82
8,4,0,1,1,1,0,0,0,0,1,127
9,4,0,1,1,1,0,0,0,0,0,97
10,4,0,1,1,1,0,0,0,0,2,143
11,4,0,0,1,1,0,0,0,0,0,60
12,4,0,0,1,1,0,0,0,0,0,73
13,4,0,0,1,1,0,0,0,0,0,78
14,4,0,0,1,1,0,0,0,0,0,73
15,4,0,0,1,1,0,0,0,0,0,66
16,4,0,0,1,1,0,0,0,0,1,128
17,4,0,1,1,1,0,0,0,0,1,142
18,4,0,1,1,1,0,0,0,0,2,188
19,4,0,1,1,1,0,0,0,0,1,146
20,4,0,0,1,1,0,0,0,0,1,166
21,4,0,0,1,1,0,0,0,0,0,43
22,4,0,0,1,1,0,0,0,0,1,77
23,4,0,0,1,1,0,0,0,0,0,85
0,5,1,0,0,1,0,0,0,0,0,13
1,5,1,0,0,1,0,0,0,0,0,17
2,5,1,0,0,1,0,0,0,0,0,13
3,5,1,0,0,1,0,0,0,0,0,13
4,5,1,0,0,1,0,0,0,0,2,83
5,5,1,0,0,1,0,0,0,0,0,12
6,5,1,0,0,1,0,0,0,0,0,17
7,5,1,0,0,1,0,0,0,0,0,33
8,5,1,1,0,1,0,0,0,0,0,78
9,5,1,1,0,1,0,0,0,0,0,61
10,5,1,1,0,1,0,0,0,0,0,60
11,5,1,0,0,1,0,0,0,0,0,36
12,5,1,0,0,1,0,0,0,0,0,47
13,5,1,0,0,1,0,0,0,0,1,70
14,5,1,0,0,1,0,0,0,0,1,72
15,5,1,0,0,1,0,0,0,0,0,35
16,5,1,0,0,1,0,0,0,0,0,33
17,5,1,1,0,1,0,0,0,0,0,96
18,5,1,1,0,1,0,0,0,0,1,120
19,5,1,1,0,1,0,0,0,0,0,97
20,5,1,0,0,1,0,0,0,0,0,185
21,5,1,0,0,1,0,0,0,0,1,42
22,5,1,0,0,1,0,0,0,0,0,20
23,5,1,0,0,1,0,0,0,0,0,23
0,6,1,0,0,1,0,0,0,0,0,33
1,6,1,0,0,1,0,0,0,0,2,74
2,6,1,0,0,1,0,0,0,0,1,42
3,6,1,0,0,1,0,0,0,0,1,39
4,6,1,0,0,1,0,0,0,0,0,13
5,6,1,0,0,1,0,0,0,0,0,28
6,6,1,0,0,1,0,0,0,0,2,74
7,6,1,0,0,1,0,0,0,0,2,95
8,6,1,1,0,1,0,0,0,0,0,69
9,6,1,1,0,1,0,0,0,0,1,91
10,6,1,1,0,1,0,0,0,0,0,78
11,6,1,0,0,1,0,0,0,0,0,41
12,6,1,0,0,1,0,0,0,0,0,49
13,6,1,0,0,1,0,0,0,0,0,58
14,6,1,0,0,1,0,0,0,0,2,106
15,6,1,0,0,1,0,0,0,0,0,42
16,6,1,0,0,1,0,0,0,0,0,39
17,6,1,1,0,1,0,0,0,0,2,157
18,6,1,1,0,1,0,0,0,0,2,156
19,6,1,1,0,1,0,0,0,0,0,95
20,6,1,0,0,1,0,0,0,0,0,99
21,6,1,0,0,1,0,0,0,0,0,23
22,6,1,0,0,1,0,0,0,0,0,62
23,6,1,0,0,1,0,0,0,0,2,83
0,0,0,0,1,1,0,0,0,0,2,102
1,0,0,0,1,1,0,0,0,0,0,40
2,0,0,0,1,1,0,0,0,0,0,44
3,0,0,0,1,1,0,0,0,0,0,48
4,0,0,0,1,1,0,0,0,0,2,105
5,0,0,0,1,1,0,0,0,0,0,49
6,0,0,0,1,1,0,0,0,0,0,59
7,0,0,0,1,1,0,0,0,0,0,73
8,0,0,1,1,1,0,0,0,0,0,101
9,0,0,1,1,1,0,0,0,0,0,104
10,0,0,1,1,1,0,0,0,0,0,82
11,0,0,0,1,1,0,0,0,0,2,122
12,0,0,0,1,1,0,0,0,0,2,131
13,0,0,0,1,1,0,0,0,0,1,93
14,0,0,0,1,1,0,0,0,0,0,71
15,0,0,0,1,1,0,0,0,0,0,71
16,0,0,0,1,1,0,0,0,0,0,59
17,0,0,1,1,1,0,0,0,0,0,117
18,0,0,1,1,1,0,0,0,0,2,179
19,0,0,1,1,1,0,0,0,0,0,143
20,0,0,0,1,1,0,0,0,0,0,157
21,0,0,0,1,1,0,0,0,0,2,113
22,0,0,0,1,1,0,0,0,0,2,102
23,0,0,0,1,1,0,0,0,0,0,85
0,1,0,0,1,1,0,0,0,0,0,44
1,1,0,0,1,1,0,0,0,0,0,53
2,1,0,0,1,1,0,0,0,0,0,48
3,1,0,0,1,1,0,0,0,0,0,42
4,1,0,0,1,1,0,0,0,0,0,41
5,1,0,0,1,1,0,0,0,0,2,100
6,1,0,0,1,1,0,0,0,0,0,43
7,1,0,0,1,1,0,0,0,0,0,83
8,1,0,1,1,1,0,0,0,0,0,122
9,1,0,1,1,1,0,0,0,0,0,107
10,1,0,1,1,1,0,0,0,0,1,109
11,1,0,0,1,1,0,0,0,0,0,57
12,1,0,0,1,1,0,0,0,0,0,73
13,1,0,0,1,1,0,0,0,0,0,69
14,1,0,0,1,1,0,0,0,0,1,97
15,1,0,0,1,1,0,0,0,0,0,64
16,1,0,0,1,1,0,0,0,0,1,85
17,1,0,1,1,1,0,0,0,0,0,213
18,1,0,1,1,1,0,0,0,0,0,118
19,1,0,1,1,1,0,0,0,0,0,132
20,1,0,0,1,1,0,0,0,0,2,183
21,1,0,0,1,1,0,0,0,0,2,105
22,1,0,0,1,1,0,0,0,0,0,53
23,1,0,0,1,1,0,0,0,0,0,50
0,2,0,0,1,1,0,0,0,0,0,41
1,2,0,0,1,1,0,0,0,0,0,37
2,2,0,0,1,1,0,0,0,0,0,37
3,2,0,0,1,1,0,0,0,0,2,102
4,2,0,0,1,1,0,0,0,0,2,121
5,2,0,0,1,1,0,0,0,0,0,42
6,2,0,0,1,1,0,0,0,0,0,42
7,2,0,0,1,1,0,0,0,0,1,121
8,2,0,1,1,1,0,0,0,0,1,122
9,2,0,1,1,1,0,0,0,0,0,102
10,2,0,1,1,1,0,0,0,0,0,83
11,2,0,0,1,1,0,0,0,0,0,58
12,2,0,0,1,1,0,0,0,0,0,69
13,2,0,0,1,1,0,0,0,0,0,73
14,2,0,0,1,1,0,0,0,0,0,73
15,2,0,0,1,1,0,0,0,0,0,68
16,2,0,0,1,1,0,0,0,0,0,65
17,2,0,1,1,1,0,0,0,0,0,123
18,2,0,1,1,1,0,0,0,0,0,123
19,2,0,1,1,1,0,0,0,0,1,143
20,2,0,0,1,1,0,0,0,0,1,143
21,2,0,0,1,1,0,0,0,0,0,56
22,2,0,0,1,1,0,0,0,0,0,44
23,2,0,0,1,1,0,0,0,0,2,103
0,3,0,0,1,1,0,0,0,0,0,42
1,3,0,0,1,1,0,0,0,0,0,40
2,3,0,0,1,1,0,0,0,0,0,43
3,3,0,0,1,1,0,0,0,0,0,48
4,3,0,0,1,1,0,0,0,0,0,61
5,3,0,0,1,1,0,0,0,0,2,122
6,3,0,0,1,1,0,0,0,0,0,63
7,3,0,0,1,1,0,0,0,0,0,92
8,3,0,1,1,1,0,0,0,0,2,157
9,3,0,1,1,1,0,0,0,0,0,103
10,3,0,1,1,1,0,0,0,0,0,94
11,3,0,0,1,1,0,0,0,0,0,57
12,3,0,0,1,1,0,0,0,0,0,68
13,3,0,0,1,1,0,0,0,0,0,73
14,3,0,0,1,1,0,0,0,0,0,71
15,3,0,0,1,1,0,0,0,0,0,59
16,3,0,0,1,1,0,0,0,0,0,62
17,3,0,1,1,1,0,0,0,0,0,118
18,3,0,1,1,1,0,0,0,0,0,137
19,3,0,1,1,1,0,0,0,0,0,120
20,3,0,0,1,1,0,0,0,0,0,138
21,3,0,0,1,1,0,0,0,0,0,45
22,3,0,0,1,1,0,0,0,0,2,107
23,3,0,0,1,1,0,0,0,0,0,45
0,4,0,0,1,1,0,0,0,0,0,42
1,4,0,0,1,1,0,0,0,0,1,69
2,4,0,0,1,1,0,0,0,0,0,51
3,4,0,0,1,1,0,0,0,0,0,47
4,4,0,0,1,1,0,0,0,0,1,102
5,4,0,0,1,1,0,0,0,0,1,63
6,4,0,0,1,1,0,0,0,0,0,43
7,4,0,0,1,1,0,0,0,0,0,72
8,4,0,1,1,1,0,0,0,0,0,99
9,4,0,1,1,1,0,0,0,0,1,122
10,4,0,1,1,1,0,0,0,0,0,83
11,4,0,0,1,1,0,0,0,0,0,57
12,4,0,0,1,1,0,0,0,0,1,96
13,4,0,0,1,1,0,0,0,0,0,72
14,4,0,0,1,1,0,0,0,0,1,100
15,4,0,0,1,1,0,0,0,0,0,65
16,4,0,0,1,1,0,0,0,0,0,67
17,4,0,1,1,1,0,0,0,0,0,125
18,4,0,1,1,1,0,0,0,0,1,146
19,4,0,1,1,1,0,0,0,0,0,119
20,4,0,0,1,1,0,0,0,0,0,118
21,4,0,0,1,1,0,0,0,0,0,56
22,4,0,0,1,1,0,0,0,0,1,73
23,4,0,0,1,1,0,0,0,0,2,104
0,5,1,0,0,1,0,0,0,0,0,16
1,5,1,0,0,1,0,0,0,0,0,52
2,5,1,0,0,1,0,0,0,0,2,78
3,5,1,0,0,1,0,0,0,0,0,24
4,5,1,0,0,1,0,0,0,0,0,15
5,5,1,0,0,1,0,0,0,0,0,16
6,5,1,0,0,1,0,0,0,0,1,49
7,5,1,0,0,1,0,0,0,0,0,39
8,5,1,1,0,1,0,0,0,0,0,66
9,5,1,1,0,1,0,0,0,0,0,60
10,5,1,1,0,1,0,0,0,0,0,62
11,5,1,0,0,1,0,0,0,0,0,40
12,5,1,0,0,1,0,0,0,0,0,44
13,5,1,0,0,1,0,0,0,0,0,43
14,5,1,0,0,1,0,0,0,0,0,67
15,5,1,0,0,1,0,0,0,0,0,37
16,5,1,0,0,1,0,0,0,0,1,59
17,5,1,1,0,1,0,0,0,0,1,126
18,5,1,1,0,1,0,0,0,0,1,211
19,5,1,1,0,1,0,0,0,0,0,96
20,5,1,0,0,1,0,0,0,0,0,95
21,5,1,0,0,1,0,0,0,0,0,27
22,5,1,0,0,1,0,0,0,0,2,91
23,5,1,0,0,1,0,0,0,0,1,51
0,6,1,0,0,1,0,0,0,0,1,42
1,6,1,0,0,1,0,0,0,0,0,13
2,6,1,0,0,1,0,0,0,0,0,18
3,6,1,0,0,1,0,0,0,0,0,34
4,6,1,0,0,1,0,0,0,0,0,34
5,6,1,0,0,1,0,0,0,0,0,14
6,6,1,0,0,1,0,0,0,0,2,76
7,6,1,0,0,1,0,0,0,0,0,33
8,6,1,1,0,1,0,0,0,0,0,99
9,6,1,1,0,1,0,0,0,0,0,63
10,6,1,1,0,1,0,0,0,0,2,121
11,6,1,0,0,1,0,0,0,0,0,37
12,6,1,0,0,1,0,0,0,0,0,46
13,6,1,0,0,1,0,0,0,0,2,104
14,6,1,0,0,1,0,0,0,0,0,56
15,6,1,0,0,1,0,0,0,0,0,46
16,6,1,0,0,1,1,1,0,1,0,383
17,6,1,1,0,1,0,0,0,0,0,92
18,6,1,1,0,1,0,0,0,0,1,140
19,6,1,1,0,1,0,0,0,0,1,119
20,6,1,0,0,1,0,0,0,0,0,98
21,6,1,0,0,1,0,0,0,0,0,57
22,6,1,0,0,1,0,0,0,0,0,32
23,6,1,0,0,1,0,0,0,0,0,33
0,0,0,0,1,1,0,0,0,0,0,39
1,0,0,0,1,1,0,0,0,0,0,37
2,0,0,0,1,1,0,0,0,0,0,41
3,0,0,0,1,1,0,0,0,0,1,64
4,0,0,0,1,1,0,0,0,0,0,47
5,0,0,0,1,1,0,0,0,0,0,40
6,0,0,0,1,1,0,0,0,0,0,46
7,0,0,0,1,1,0,0,0,0,1,99
8,0,0,1,1,1,0,0,0,0,0,102
9,0,0,1,1,1,0,0,0,0,0,192
10,0,0,1,1,1,0,0,0,0,0,84
11,0,0,0,1,1,0,0,0,0,1,82
12,0,0,0,1,1,0,0,0,0,0,69
13,0,0,0,1,1,0,0,0,0,1,98
14,0,0,0,1,1,0,0,0,0,2,131
15,0,0,0,1,1,0,0,0,0,1,83
16,0,0,0,1,1,0,0,0,0,0,67
17,0,0,1,1,1,0,0,0,0,0,127
18,0,0,1,1,1,0,0,0,0,0,120
19,0,0,1,1,1,0,0,0,0,2,179
20,0,0,0,1,1,0,0,0,0,0,126
21,0,0,0,1,1,0,0,0,0,0,44
22,0,0,0,1,1,0,0,0,0,0,50
23,0,0,0,1,1,0,0,0,0,0,51
0,1,0,0,1,1,0,0,0,0,0,40
